cu_number,cycle_date,join_number,rssd,cu_type,cu_name,city,state,cdfi
19608,12/31/17 00:00,10364,303185,1,TRI-CITIES COMMUNITY,KENNEWICK,WA,
21875,12/31/17 00:00,12039,303484,1,TRI-COUNTY,DELEVAN,NY,
66640,12/31/17 00:00,20862,188690,2,TRI-COUNTY,Marinette,WI,
67855,12/31/17 00:00,22398,173397,2,TRI-COUNTY,Grinnell,KS,
67131,12/31/17 00:00,21352,1942415,2,TRI-COUNTY CREDIT UNION,Panguitch,UT,
23198,12/31/17 00:00,13327,854687,1,TRI-LAKES,SARANAC LAKE,NY,
10213,12/31/17 00:00,4939,874984,1,TRI-TOWN TEACHERS,Westport,CT,
6690,12/31/17 00:00,3014,811989,1,TRI-VALLEY SERVICE,Pittsburgh,PA,
17060,12/31/17 00:00,8951,533786,1,TRIAD PARTNERS,GREENSBORO,NC,
13334,12/31/17 00:00,6740,900584,1,TRIANGLE,Columbus,MS,
68210,12/31/17 00:00,1562,940179,2,TRIANGLE,NASHUA,NH,
119,12/31/17 00:00,62,7278,1,TRIBORO POSTAL,FLUSHING,NY,
8097,12/31/17 00:00,3785,417587,1,TRICOUNTY,Harlowton,MT,
19619,12/31/17 00:00,10374,903080,1,TRINITY BAPTIST CHURCH,FLORENCE,SC,
23245,12/31/17 00:00,13374,592886,1,TRINITY U.C.C.,Chicago,IL,
67634,12/31/17 00:00,22789,964296,2,TRINITY VALLEY TEACHERS,Palestine,TX,
17999,12/31/17 00:00,9488,732888,1,TRIUS,KEARNEY,NE,
60803,12/31/17 00:00,15209,241492,2,TRMC EMPLOYEES,ORANGEBURG,SC,
15741,12/31/17 00:00,8187,417082,1,TRONA VALLEY COMMUNITY,GREEN RIVER,WY,
68476,12/31/17 00:00,99,17473,2,TROPICAL FINANCIAL,MIRAMAR,FL,
15928,12/31/17 00:00,8296,210685,1,TROY,TROY,NY,
23258,12/31/17 00:00,13387,972787,1,TROY AREA SCHOOL EMP.,Troy,PA,
10100,12/31/17 00:00,4874,699383,1,TRUCHOICE,Portland,ME,
5892,12/31/17 00:00,2587,358475,1,TRUE NORTH,Juneau,AK,
62568,12/31/17 00:00,16827,535593,2,TRUE SKY,OKLAHOMA CITY,OK,
4024,12/31/17 00:00,1802,448077,1,TRUECORE,NEWARK,OH,
17127,12/31/17 00:00,8986,74980,1,TRUGROCER,BOISE,ID,
3130,12/31/17 00:00,1435,518774,1,TRUITY,Bartlesville,OK,
7840,12/31/17 00:00,3650,446185,1,TRULIANT,WINSTON SALEM,NC,
66158,12/31/17 00:00,20381,766892,2,TRUMARK FINANCIAL,Fort Washington,PA,
61838,12/31/17 00:00,16147,165196,2,TRUMBULL,Trumbull,CT,
63615,12/31/17 00:00,17848,930394,2,TRUMBULL COUNTY POSTAL EMPLOYEES,WARREN,OH,
6332,12/31/17 00:00,2834,788184,1,TRUNORTH,ISHPEMING,MI,
24390,12/31/17 00:00,17946,616894,1,TRUSERVICE COMMUNITY,LITTLE ROCK,AR,
24626,12/31/17 00:00,16653,631196,1,TRUSTAR,INTERNATIONAL F,MN,
24354,12/31/17 00:00,14478,427399,1,TRUSTONE FINANCIAL,Plymouth,MN,
63832,12/31/17 00:00,18060,645894,2,TRUWEST,Scottsdale,AZ,
6667,12/31/17 00:00,3001,932688,1,TSU,NASHVILLE,TN,
24887,12/31/17 00:00,14985,508690,1,TTCU,TULSA,OK,
2157,12/31/17 00:00,1021,171777,1,TUCSON,TUCSON,AZ,
66116,12/31/17 00:00,20339,874470,2,TUCSON OLD PUEBLO,Tucson,AZ,
23540,12/31/17 00:00,13669,368988,1,TULANE/LOYOLA,New Orleans,LA,
3218,12/31/17 00:00,1468,613875,1,TULARE COUNTY,TULARE,CA,
24812,12/31/17 00:00,15005,419590,1,TULSA,TULSA,OK,
22452,12/31/17 00:00,12587,601881,1,TURBINE,GREENVILLE,SC,
64464,12/31/17 00:00,18692,138190,2,TUSCALOOSA COUNTY,TUSCALOOSA,AL,
7532,12/31/17 00:00,3463,307987,1,TUSCALOOSA V A,Tuscaloosa,AL,
13054,12/31/17 00:00,6575,746988,1,TUSCUMBIA,Tuscumbia,AL,
2791,12/31/17 00:00,1294,709778,1,TUSKEGEE,TUSKEGEE,AL,
16520,12/31/17 00:00,8653,808381,1,TVA ALLEN STEAM PLANT,MEMPHIS,TN,
68559,12/31/17 00:00,733,239574,2,TVA COMMUNITY CREDIT UNION,Muscle Shoals,AL,
6311,12/31/17 00:00,2821,725488,1,TVH,TUSKEGEE,AL,
22681,12/31/17 00:00,12812,520487,1,TWIN OAKS,Apple Grove,WV,
20290,12/31/17 00:00,10806,52782,1,TWIN RIVERS,MASSENA,NY,
16590,12/31/17 00:00,8693,820383,1,TWIN STATES,Columbus,MS,
68271,12/31/17 00:00,22229,212193,2,TWINSTAR,OLYMPIA,WA,
5721,12/31/17 00:00,2495,1868850,1,TWO HARBORS,Two Harbors,MN,
67439,12/31/17 00:00,22770,1223525,2,TXDOT,Abilene,TX,
67638,12/31/17 00:00,22955,898195,2,TYLER CITY EMPLOYEES,TYLER,TX,
10754,12/31/17 00:00,5253,803489,1,TYNDALL,PANAMA CITY,FL,
14967,12/31/17 00:00,7736,864686,1,U A P EMPLOYEES,FOREST,OH,
22219,12/31/17 00:00,12363,995085,1,U B C SOUTHERN COUNCIL INDUSTRIA WO,MINDEN,LA,
15652,12/31/17 00:00,8135,533085,1,U F C W LOCAL 1776,PLYMOUTH MEETIN,PA,
1364,12/31/17 00:00,676,491970,1,U S #1364,MERRILLVILLE,IN,
5973,12/31/17 00:00,2625,500872,1,U S COURT HOUSE SDNY,NEW YORK,NY,
6672,12/31/17 00:00,3003,748487,1,U S EMPLOYEES,Fairmont,WV,
4427,12/31/17 00:00,1954,75772,1,U S P L K EMPLOYEES,Leavenworth,KS,
1601,12/31/17 00:00,780,343976,1,U S PIPE BESSEMER EMPLOYEES,Bessemer,AL,
16402,12/31/17 00:00,8586,939285,1,U S POSTAL SERVICE,CLINTON,MD,
4360,12/31/17 00:00,1930,184179,1,U T U,NORTH OLMSTED,OH,
10580,12/31/17 00:00,5165,195483,1,U-1ST COMMUNITY,CARLSBAD,NM,
15847,12/31/17 00:00,8247,425180,1,U-HAUL,Phoenix,AZ,
12333,12/31/17 00:00,6156,421780,1,U. F. C. W. LOCAL #72,Wyoming,PA,
21586,12/31/17 00:00,11786,150080,1,U. H. S. EMPLOYEES,JOHNSON CITY,NY,
61793,12/31/17 00:00,16103,694995,2,U. S. EMPLOYEES,Chicago,IL,
66372,12/31/17 00:00,20594,1003790,2,U. S. EMPLOYEES,Tomball,TX,
2744,12/31/17 00:00,1277,970774,1,U. S. EMPLOYEES O. C.,OKLAHOMA CITY,OK,
13132,12/31/17 00:00,6624,758187,1,U. S. I.,Deer Park,TX,
68145,12/31/17 00:00,24041,633499,2,U. S. T. C. EMPLOYEES,NASHVILLE,TN,
19448,12/31/17 00:00,10267,878281,1,U. T.,Knoxville,TN,
23174,12/31/17 00:00,13303,725880,1,U.A.L.U. 354,YOUNGWOOD,PA,
21956,12/31/17 00:00,12117,754189,1,U.F.C.W. LOCAL 23,Canonsburg,PA,
62038,12/31/17 00:00,16336,744199,2,U.P. CATHOLIC,MARQUETTE,MI,
4098,12/31/17 00:00,1831,455673,1,U.P. CONNECTION,OMAHA,NE,
24435,12/31/17 00:00,17679,576493,1,U.P. EMPLOYEES,NORTH LITTLE RO,AR,
62085,12/31/17 00:00,16381,765792,2,U.P. STATE,ESCANABA,MI,
96799,12/31/17 00:00,25576,749792,3,U.P.S.,CINCINNATI,OH,
21532,12/31/17 00:00,11738,251482,1,U.P.S. EMPLOYEES,ONTARIO,CA,
808,12/31/17 00:00,398,752176,1,U.S. EAGLE,ALBUQUERQUE,NM,
5960,12/31/17 00:00,2620,376778,1,U.S.B. EMPLOYEES,Wilmington,CA,
16946,12/31/17 00:00,8891,396888,1,UARK,Fayetteville,AR,
6779,12/31/17 00:00,3066,756585,1,UAW MO-KAN,KANSAS CITY,KS,
10973,12/31/17 00:00,5371,811185,1,UFCW COMMUNITY,WYOMING,PA,
20613,12/31/17 00:00,11033,593089,1,UFIRST,Plattsburgh,NY,
67156,12/31/17 00:00,21377,461599,2,UINTAH CREDIT UNION,VERNAL,UT,
8854,12/31/17 00:00,4160,331889,1,UKRAINIAN,ROCHESTER,NY,
64070,12/31/17 00:00,18298,252096,2,UKRAINIAN FUTURE,WARREN,MI,
17107,12/31/17 00:00,8977,414081,1,UKRAINIAN NATIONAL,NEW YORK,NY,
7875,12/31/17 00:00,3665,478887,1,UKRAINIAN SELFRELIANCE,Feasterville,PA,
8000,12/31/17 00:00,3731,578684,1,UKRAINIAN SELFRELIANCE MICHIGAN,WARREN,MI,
13107,12/31/17 00:00,6601,937982,1,UKRAINIAN SELFRELIANCE NEW ENGLAND,Wethersfield,CT,
21530,12/31/17 00:00,11736,130783,1,UKRAINIAN SELFRELIANCE OF WEST. PA.,Pittsburgh,PA,
21694,12/31/17 00:00,11879,80888,1,ULSTER,KINGSTON,NY,
18181,12/31/17 00:00,9573,472782,1,UMASSFIVE COLLEGE,Hadley,MA,
23986,12/31/17 00:00,14114,91790,1,UMATILLA COUNTY,Pendleton,OR,
3945,12/31/17 00:00,1767,439477,1,UME,Burbank,CA,
3313,12/31/17 00:00,1504,635279,1,UMICO,NEW HARTFORD,NY,
64482,12/31/17 00:00,18710,363693,2,UNCLE,LIVERMORE,CA,
65071,12/31/17 00:00,19299,285991,2,UNI,CEDAR FALLS,IA,
6299,12/31/17 00:00,2813,6981,1,UNIFIED COMMUNITIES,BELLEVILLE,MI,
15732,12/31/17 00:00,8181,632791,1,UNIFY FINANCIAL,TORRANCE,CA,
5736,12/31/17 00:00,2503,948175,1,UNILEVER,Englewood Cliff,NJ,
7301,12/31/17 00:00,3343,200284,1,UNION,FARMERVILLE,LA,
16790,12/31/17 00:00,8805,301480,1,UNION BAPTIST GREENBURGH,White Plains,NY,
21244,12/31/17 00:00,11495,655286,1,UNION BUILDING TRADES,Parsippany,NJ,
5655,12/31/17 00:00,2465,628374,1,UNION CONGREGATIONAL,New York,NY,
14329,12/31/17 00:00,7355,217880,1,UNION COUNTY EMPLOYEES,Elizabeth,NJ,
15049,12/31/17 00:00,7778,688583,1,UNION FIDELITY,Houston,TX,
67744,12/31/17 00:00,21887,155094,2,UNION MEMORIAL,Saint Louis,MO,
96800,12/31/17 00:00,25577,3227228,3,UNION OF POLES IN AMERICA,Garfield Hts,OH,
327,12/31/17 00:00,179,103974,1,UNION PACIFIC CALIFORNIA EMP,Fullerton,CA,
67417,12/31/17 00:00,22893,528492,2,UNION PACIFIC EMPLOYEES,Beaumont,TX,
2260,12/31/17 00:00,1066,234476,1,UNION PACIFIC STREAMLINER,Omaha,NE,
68664,12/31/17 00:00,5744,667382,2,UNION SQUARE,Wichita Falls,TX,
21100,12/31/17 00:00,11376,215288,1,UNION TRADES,Parkersburg,WV,
24131,12/31/17 00:00,14259,757199,1,UNION YES,ORANGE,CA,
66851,12/31/17 00:00,21073,792499,2,UNISON,KAUKAUNA,WI,
6288,12/31/17 00:00,2808,907882,1,UNITED,Saint Joseph,MI,
60041,12/31/17 00:00,14523,484897,2,UNITED,Chicago,IL,
65557,12/31/17 00:00,19785,838799,2,UNITED,COUNCIL BLUFFS,IA,
67587,12/31/17 00:00,22663,695992,2,UNITED,TYLER,TX,
67810,12/31/17 00:00,22428,39091,2,UNITED,Ness City,KS,
4999,12/31/17 00:00,2158,39176,1,UNITED 1ST,Kingsland,GA,
10442,12/31/17 00:00,5088,177180,1,UNITED ADVANTAGE NW,PORTLAND,OR,
20111,12/31/17 00:00,10688,450986,1,UNITED AMERICA WEST,Panorama City,CA,
23952,12/31/17 00:00,14080,811194,1,UNITED ARKANSAS,LITTLE ROCK,AR,
65155,12/31/17 00:00,19383,531296,2,UNITED ASSOCIATION,CONCORD,CA,
61186,12/31/17 00:00,15550,281890,2,UNITED BAY COMMUNITY,BAY CITY,MI,
7244,12/31/17 00:00,3308,605281,1,UNITED BUSINESS & INDUSTRY,Plainville,CT,
12029,12/31/17 00:00,5974,83683,1,UNITED CATHOLICS,WEST COVINA,CA,
62144,12/31/17 00:00,16436,769295,2,UNITED CHURCHES,TAYLOR,MI,
7415,12/31/17 00:00,3408,208682,1,UNITED COMMUNITY,West Mifflin,PA,
60095,12/31/17 00:00,14572,368894,2,UNITED COMMUNITY,Quincy,IL,
68369,12/31/17 00:00,3040,682086,2,UNITED COMMUNITY,Houston,TX,
62964,12/31/17 00:00,17212,274995,2,UNITED EDUCATORS,APPLE VALLEY,MN,
60263,12/31/17 00:00,14727,450098,2,UNITED EMPLOYEES,ALBERT LEA,MN,
67493,12/31/17 00:00,22741,723390,2,UNITED ENERGY,Humble,TX,
81688,12/31/17 00:00,21543,305198,3,UNITED EQUITY CREDIT UNION,Decatur,IL,
61657,12/31/17 00:00,15979,959797,2,UNITED FINANCIAL,SAGINAW,MI,
68251,12/31/17 00:00,5673,834885,2,UNITED HERITAGE,AUSTIN,TX,
12673,12/31/17 00:00,6350,385181,1,UNITED HOSPITAL CENTER,Bridgeport,WV,
13519,12/31/17 00:00,6837,728685,1,UNITED INVESTORS,Linden,NJ,
67009,12/31/17 00:00,21230,351690,2,UNITED LABOR,Raytown,MO,
60408,12/31/17 00:00,14854,445991,2,UNITED LOCAL,Fresno,CA,
9248,12/31/17 00:00,4381,285085,1,UNITED MEMBERS,Tulsa,OK,
5816,12/31/17 00:00,2547,827476,1,UNITED METHODIST,MONTCLAIR,CA,
13704,12/31/17 00:00,6960,153586,1,UNITED METHODIST CONNECTIONAL,MARIETTA,GA,
96699,12/31/17 00:00,25253,684996,3,UNITED METHODIST FINANCIAL CREDIT U,NORTH CANTON,OH,
18057,12/31/17 00:00,9515,924384,1,UNITED METHODIST FIRST CHOICE,RAPID CITY,SD,
24745,12/31/17 00:00,15087,522098,1,UNITED METHODIST OF MISSISSIPPI,Booneville,MS,
5588,12/31/17 00:00,2427,752475,1,UNITED NATIONS,LONG ISLAND CIT,NY,
24683,12/31/17 00:00,26373,3176399,1,UNITED NEIGHBORHOOD,AUGUSTA,GA,
9478,12/31/17 00:00,4519,944588,1,UNITED NEIGHBORS,WATERTOWN,NY,
6214,12/31/17 00:00,2769,1011889,1,UNITED NORTHWEST,NORTON,KS,
16577,12/31/17 00:00,8687,769183,1,UNITED POLES,PERTH AMBOY,NJ,
971,12/31/17 00:00,489,701772,1,UNITED POLICE,Miami,FL,
67588,12/31/17 00:00,22771,910190,2,UNITED SAVERS TRUST,HOUSTON,TX,
65578,12/31/17 00:00,19803,705592,2,UNITED SAVINGS,Fargo,ND,
4714,12/31/17 00:00,2057,11471,1,UNITED SOUTHEAST,Bristol,TN,
624,12/31/17 00:00,321,978471,1,UNITED STATES SENATE,Alexandria,VA,
18195,12/31/17 00:00,9582,722281,1,UNITED TELETECH FINANCIAL,TINTON FALLS,NJ,
97107,12/31/17 00:00,4960,753584,3,UNITED TEXAS,SAN ANTONIO,TX,
67248,12/31/17 00:00,23376,947990,2,UNITEDONE,Manitowoc,WI,
63440,12/31/17 00:00,17678,219594,2,UNITUS COMMUNITY,Portland,OR,
9399,12/31/17 00:00,4470,935988,1,UNITY,Oaklyn,NJ,
62362,12/31/17 00:00,16632,657196,2,UNITY,WARREN,MI,
4966,12/31/17 00:00,2143,156774,1,UNITY CATHOLIC,Parma,OH,
68589,12/31/17 00:00,15446,104195,2,UNITY ONE,Fort Worth,TX,
785,12/31/17 00:00,386,802071,1,UNIVERSAL,Huntington,WV,
64979,12/31/17 00:00,19207,158198,2,UNIVERSAL,Independence,KS,
64970,12/31/17 00:00,19198,150893,2,UNIVERSAL 1,DAYTON,OH,
64893,12/31/17 00:00,19121,2198,2,UNIVERSAL CITY STUDIOS,Burbank,CA,
11477,12/31/17 00:00,5662,986681,1,UNIVERSAL COOP,RIO GRANDE,PR,
1367,12/31/17 00:00,677,369976,1,UNIVERSITY,AUSTIN,TX,
1904,12/31/17 00:00,909,6374,1,UNIVERSITY,Grand Forks,ND,
63133,12/31/17 00:00,17375,306597,2,UNIVERSITY,ORONO,ME,
67348,12/31/17 00:00,22498,19495,2,UNIVERSITY,MIAMI,FL,
18965,12/31/17 00:00,9975,42989,1,UNIVERSITY & COMMUNITY,Stillwater,OK,
60801,12/31/17 00:00,15207,243197,2,UNIVERSITY & STATE EMPLOYEES,San Diego,CA,
64171,12/31/17 00:00,18399,321899,2,UNIVERSITY CREDIT UNION,Los Angeles,CA,
24710,12/31/17 00:00,20413,435899,1,UNIVERSITY FIRST,SALT LAKE CITY,UT,
10465,12/31/17 00:00,5101,744984,1,UNIVERSITY OF HAWAII,Honolulu,HI,
60583,12/31/17 00:00,15010,419992,2,UNIVERSITY OF ILLINOIS COMMUNITY,CHAMPAIGN,IL,
60269,12/31/17 00:00,14732,225698,2,UNIVERSITY OF IOWA COMMUNITY,North Liberty,IA,
24165,12/31/17 00:00,14293,153997,1,UNIVERSITY OF KENTUCKY,Lexington,KY,
61552,12/31/17 00:00,15881,57992,2,UNIVERSITY OF MICHIGAN,ANN ARBOR,MI,
2384,12/31/17 00:00,1115,731975,1,UNIVERSITY OF NEBRASKA,LINCOLN,NE,
24290,12/31/17 00:00,14417,1176199,1,UNIVERSITY OF PENNSYLVANIA STUDENTS,Philadelphia,PA,
13659,12/31/17 00:00,6936,72584,1,UNIVERSITY OF SOUTH ALABAMA,MOBILE,AL,
16174,12/31/17 00:00,8444,944083,1,UNIVERSITY OF TOLEDO,TOLEDO,OH,
62504,12/31/17 00:00,16766,681098,2,UNIVERSITY OF VA COMMUNITY CU,Charlottesville,VA,
66492,12/31/17 00:00,20714,789097,2,UNIVERSITY OF WISCONSIN,Madison,WI,
3714,12/31/17 00:00,1672,460471,1,UNIVERSITY SETTLEMENT,NEW YORK,NY,
9089,12/31/17 00:00,4286,111483,1,UNIWYO,Laramie,WY,
24422,12/31/17 00:00,15042,463593,1,UP ARKANSAS,NORTH LITTLE RO,AR,
832,12/31/17 00:00,409,689777,1,UPPER CUMBERLAND,CROSSVILLE,TN,
3819,12/31/17 00:00,1719,426673,1,UPPER DARBY BELLTELCO,Upper Darby,PA,
62138,12/31/17 00:00,16431,891299,2,UPPER MICHIGAN COMMUNITY,MUNISING,MI,
67608,12/31/17 00:00,24069,80196,2,UPS EMPLOYEES,MEMPHIS,TN,
20547,12/31/17 00:00,10981,100580,1,UPSTATE MILK EMPLOYEES,Cheektowaga,NY,
10746,12/31/17 00:00,5249,772389,1,UPSTATE TELCO,GLOVERSVILLE,NY,
65323,12/31/17 00:00,19551,614395,2,UPWARD,Burlingame,CA,
24823,12/31/17 00:00,26426,4194765,1,URBAN UPBOUND,Long Island Cit,NY,
64568,12/31/17 00:00,18796,674894,2,URBANA MUNICIPAL EMPLOYES,Urbana,IL,
64481,12/31/17 00:00,18709,546599,2,URBANA POSTAL,URBANA,IL,
986,12/31/17 00:00,494,620770,1,URE,EAST PITTSBURGH,PA,
19867,12/31/17 00:00,10525,629287,1,URW COMMUNITY,DANVILLE,VA,
6265,12/31/17 00:00,2797,721284,1,US WEATHER BUREAU NY,BOHEMIA,NY,
64103,12/31/17 00:00,18331,373898,2,USAGENCIES,PORTLAND,OR,
17587,12/31/17 00:00,9266,451189,1,USALLIANCE,RYE,NY,
68459,12/31/17 00:00,11611,240084,2,USC,Los Angeles,CA,
18343,12/31/17 00:00,9653,587480,1,USEM MENA,MENA,AR,
24223,12/31/17 00:00,14350,373795,1,USF FEDERAL CREDIT UNION,Tampa,FL,
287,12/31/17 00:00,154,564874,1,USNE PENITENTIARY EMPLOYEES,LEWISBURG,PA,
12219,12/31/17 00:00,6082,301583,1,USSCO JOHNSTOWN,Johnstown,PA,
2740,12/31/17 00:00,1275,971276,1,USX,Cranberry Twp,PA,
7546,12/31/17 00:00,3469,216780,1,UTAH,SALT LAKE CITY,UT,
10709,12/31/17 00:00,5225,186883,1,UTAH COMMUNITY,Provo,UT,
528,12/31/17 00:00,277,734976,1,UTAH FIRST,SALT LAKE CITY,UT,
67076,12/31/17 00:00,21297,339193,2,UTAH HERITAGE,Moroni,UT,
67132,12/31/17 00:00,21353,513199,2,UTAH POWER,Salt Lake City,UT,
67157,12/31/17 00:00,21378,305899,2,UTAH PRISON EMPLOYEES,Draper,UT,
11157,12/31/17 00:00,5470,676384,1,UTICA DISTRICT TELEPHONE EMPLOYEES,UTICA,NY,
2252,12/31/17 00:00,1063,109873,1,UTICA GAS & ELECTRIC EMP,NEW HARTFORD,NY,
2208,12/31/17 00:00,1041,43472,1,UTICA POLICE DEPARTMENT,UTICA,NY,
66776,12/31/17 00:00,20998,963392,2,UTILITIES,EAU CLAIRE,WI,
64896,12/31/17 00:00,19124,7997,2,UTILITIES EMPLOYEES,Reading,PA,
61085,12/31/17 00:00,15458,367598,2,UTILITY DISTRICT,OAKLAND,CA,
1851,12/31/17 00:00,885,73,1,UTILITY EMPLOYEES,ABERDEEN,WA,
6225,12/31/17 00:00,2773,828987,1,V.A.C.EMPLOYEES,BATH,NY,
15536,12/31/17 00:00,8068,339782,1,VA BEACH POSTAL,VIRGINIA BEACH,VA,
5530,12/31/17 00:00,2395,557577,1,VA DESERT PACIFIC,Long Beach,CA,
24429,12/31/17 00:00,17533,129992,1,VA HOSPITAL,LITTLE ROCK,AR,
9479,12/31/17 00:00,4520,49586,1,VA PITTSBURGH EMPLOYEES,PITTSBURGH,PA,
11293,12/31/17 00:00,5548,624787,1,VACATIONLAND,Sandusky,OH,
22028,12/31/17 00:00,12184,952789,1,VAH LYONS EMPLOYEES,lyons,NJ,
12290,12/31/17 00:00,6126,312280,1,VALDOSTA TEACHERS,VALDOSTA,GA,
6116,12/31/17 00:00,2706,889586,1,VALEX,TIOGA,LA,
850,12/31/17 00:00,420,692076,1,VALLEY,Brownsville,TX,
60930,12/31/17 00:00,15316,358998,2,VALLEY,TUSCUMBIA,AL,
64169,12/31/17 00:00,18397,504795,2,VALLEY,SALEM,OR,
649,12/31/17 00:00,335,679572,1,VALLEY 1ST COMMUNITY,MONESSEN,PA,
14045,12/31/17 00:00,7185,392385,1,VALLEY BOARD,HALLTOWN,WV,
5496,12/31/17 00:00,2377,612971,1,VALLEY CATHOLIC,Simsbury,CT,
66430,12/31/17 00:00,20652,199397,2,VALLEY COMMUNITIES,MOSINEE,WI,
63468,12/31/17 00:00,17705,223498,2,VALLEY EDUCATORS,Alamosa,CO,
24214,12/31/17 00:00,14341,868590,1,VALLEY FCU OF MONTANA,BILLINGS,MT,
68402,12/31/17 00:00,5526,617882,2,VALLEY FIRST,MODESTO,CA,
24879,12/31/17 00:00,15170,441096,1,VALLEY GAS EMPLOYEES,Jackson,MS,
18454,12/31/17 00:00,9719,419488,1,VALLEY HILLS,SAN BERNARDINO,CA,
3574,12/31/17 00:00,1622,372976,1,VALLEY ISLE COMMUNITY,Kahului,HI,
64122,12/31/17 00:00,18350,265993,2,VALLEY OAK,Three Rivers,CA,
16756,12/31/17 00:00,8785,350880,1,VALLEY ONE COMMUNITY,Steubenville,OH,
23467,12/31/17 00:00,13596,951885,1,VALLEY PRIDE,Kingston,PA,
14657,12/31/17 00:00,7554,784186,1,VALLEY WIDE,Vernal,UT,
10264,12/31/17 00:00,4971,877583,1,VALLEY WIDE OF PA,TARENTUM,PA,
66924,12/31/17 00:00,21145,939191,2,VALLEYSTAR,MARTINSVILLE,VA,
21788,12/31/17 00:00,11961,100188,1,VALWOOD PARK,Carrollton,TX,
1125,12/31/17 00:00,560,827177,1,VAN CORTLANDT COOPERATIVE,BRONX,NY,
68119,12/31/17 00:00,24043,476799,2,VANDERBILT UNIVERSITY EMPLOYEES,NASHVILLE,TN,
67804,12/31/17 00:00,23100,442691,2,VANTAGE,Bridgeton,MO,
17630,12/31/17 00:00,9290,455383,1,VANTAGE POINT,HOPEWELL,VA,
5867,12/31/17 00:00,2574,832975,1,VANTAGE TRUST,WILKES BARRE,PA,
68558,12/31/17 00:00,4905,162980,2,VANTAGE WEST,TUCSON,AZ,
6918,12/31/17 00:00,3138,229584,1,VAPR,SAN JUAN,PR,
24773,12/31/17 00:00,19697,759698,1,VAREX,SALT LAKE CITY,UT,
24598,12/31/17 00:00,26297,2582911,1,VARICK MEMORIAL,Uniondale,NY,
18301,12/31/17 00:00,9635,400383,1,VASCO,Latrobe,PA,
67661,12/31/17 00:00,22715,627797,2,VATAT,Austin,TX,
8962,12/31/17 00:00,4220,305086,1,VELMA,Velma,OK,
68359,12/31/17 00:00,2419,560979,2,VELOCITY,Austin,TX,
12458,12/31/17 00:00,6225,338981,1,VELOCITY COMMUNITY,PALM BEACH GARD,FL,
68458,12/31/17 00:00,2947,987286,2,VENTURA COUNTY,Ventura,CA,
21354,12/31/17 00:00,11582,384885,1,VERITAS,FRANKLIN,TN,
68517,12/31/17 00:00,10773,352183,2,VERITY,Seattle,WA,
61540,12/31/17 00:00,15871,983699,2,VERMILION SCHOOL EMPLOYEES,ABBEVILLE,LA,
12983,12/31/17 00:00,6534,773180,1,VERMILLION,VERMILLION,SD,
24405,12/31/17 00:00,18829,724397,1,VERMONT,BURLINGTON,VT,
60717,12/31/17 00:00,15130,436298,2,VERMONT STATE EMPLOYEES,Montpelier,VT,
3036,12/31/17 00:00,1392,1000575,1,VERMONT VA,WHITE RIVER JUN,VT,
66777,12/31/17 00:00,20999,607799,2,"VERVE, A CREDIT UNION",OSHKOSH,WI,
68572,12/31/17 00:00,631,169279,2,VIA CREDIT UNION,Marion,IN,
62236,12/31/17 00:00,16516,835396,2,VIBE,NOVI,MI,
61093,12/31/17 00:00,15466,337395,2,VIBRANT,MOLINE,IL,
24892,12/31/17 00:00,15882,984191,1,VICKSBURG RAILROAD,Vicksburg,MS,
24876,12/31/17 00:00,17949,804196,1,VICKSWOOD,VICKSBURG,MS,
17164,12/31/17 00:00,9010,243487,1,VICTOR VALLEY,Victorville,CA,
3736,12/31/17 00:00,1682,402471,1,VICTORIA,VICTORIA,TX,
13672,12/31/17 00:00,6943,74681,1,VICTORIA CITY-COUNTY EMPLOYEES,Victoria,TX,
10327,12/31/17 00:00,5014,787981,1,VICTORIA TEACHERS,Victoria,TX,
21368,12/31/17 00:00,11594,418584,1,VIDOR TEACHERS,Vidor,TX,
138,12/31/17 00:00,72,74971,1,VIGO COUNTY,Terre Haute,IN,
64308,12/31/17 00:00,18536,203799,2,VILLAGE,DES MOINES,IA,
13772,12/31/17 00:00,7012,492182,1,VIRGINIA BEACH SCHOOLS,Virginia Beach,VA,
63965,12/31/17 00:00,18193,41795,2,VIRGINIA COOP,Virginia,MN,
66836,12/31/17 00:00,21058,807795,2,"VIRGINIA CREDIT UNION, INC.,",Richmond,VA,
66700,12/31/17 00:00,20922,985992,2,VIRGINIA EDUCATORS CREDIT UNION,NEWPORT NEWS,VA,
3029,12/31/17 00:00,1390,1001077,1,VIRGINIA STATE UNIVERSITY,SOUTH CHESTERFI,VA,
6242,12/31/17 00:00,2785,831286,1,VIRGINIA TRAILWAYS,Charlottesville,VA,
62536,12/31/17 00:00,16796,622596,2,VIRGINIA UNITED METHODIST,RICHMOND,VA,
68564,12/31/17 00:00,594,831071,2,VIRIVA COMMUNITY,WARMINSTER,PA,
63137,12/31/17 00:00,17379,353890,2,VISION ONE,SACRAMENTO,CA,
14018,12/31/17 00:00,7167,193283,1,VISIONARY,Bridgeville,PA,
17429,12/31/17 00:00,9171,562786,1,VISIONS,ENDICOTT,NY,
24536,12/31/17 00:00,15396,302094,1,VITAL,SPARTANBURG,SC,
23294,12/31/17 00:00,13423,742588,1,VITELCO EMPLOYEES,Charlotte Amali,VI,
9230,12/31/17 00:00,4366,345886,1,VONS EMPLOYEES,EL MONTE,CA,
